time_tag,A_FLUX,B_FLUX,A_QUALITY,B_QUALITY
2013-01-11 11:34:00,9.941360704042068e-09,3.0611313651031625e-07,0,0
2013-01-11 11:35:00,9.769849516180598e-09,2.999812892044498e-07,0,0
2013-01-11 11:36:00,9.943535473801874e-09,3.038957252947023e-07,0,0
2013-01-11 11:37:00,1.1115494479683463e-08,2.81380931037436e-07,0,0
2013-01-11 11:38:00,9.502888439827112e-09,3.1305383868829793e-07,0,0
2013-01-11 11:39:00,9.415392443415257e-09,2.9456512023889426e-07,0,0
2013-01-11 11:40:00,1.0162674462786291e-08,3.0537000674726635e-07,0,0
2013-01-11 11:41:00,1.0032859891292817e-08,3.2536284947712816e-07,0,0
2013-01-11 11:42:00,1.014545643989031e-08,3.0143141387038454e-07,0,0
2013-01-11 11:43:00,1.0035650021248265e-08,2.7549798801483796e-07,0,0
2013-01-11 11:44:00,1.0183604279121731e-08,2.7976925839963663e-07,0,0
2013-01-11 11:45:00,1.0718091701242293e-08,3.0471822010898275e-07,0,0
2013-01-11 11:46:00,9.181929471262435e-09,2.795747320785184e-07,0,0
2013-01-11 11:47:00,9.602527090682091e-09,3.2470719277615326e-07,0,0
2013-01-11 11:48:00,1.0127246760377266e-08,2.7789632582203603e-07,0,0
2013-01-11 11:49:00,9.254917503902709e-09,3.2607274038883624e-07,0,0
2013-01-11 11:50:00,9.829950106140387e-09,3.0978116548442704e-07,0,0
2013-01-11 11:51:00,1.1031970290368638e-08,3.0268120477992034e-07,0,0
2013-01-11 11:52:00,1.0116324784798204e-08,3.044106075230227e-07,0,0
2013-01-11 11:53:00,1.0198568530854746e-08,2.995184464962105e-07,0,0
2013-01-11 11:54:00,9.483477140261838e-09,3.0645120156075435e-07,0,0
2013-01-11 11:55:00,9.955006920978142e-09,3.2336957069357476e-07,0,0
2013-01-11 11:56:00,1.0047657641322342e-08,2.9731249818681514e-07,0,0
2013-01-11 11:57:00,9.78446968623081e-09,3.0762862623085915e-07,0,0
2013-01-11 11:58:00,1.0831171672893776e-08,2.964687673684712e-07,0,0
2013-01-11 11:59:00,1.0323331389644879e-08,2.980749583021652e-07,0,0
2013-01-11 12:00:00,9.507275060932416e-09,3.0046654923383246e-07,0,0
2013-01-11 12:01:00,9.948157284179775e-09,2.716376949958579e-07,0,0
2013-01-11 12:02:00,1.0224010027159525e-08,2.903866966660724e-07,0,0
2013-01-11 12:03:00,1.0489176508635101e-08,3.1088632395004915e-07,0,0
2013-01-11 12:04:00,1.0883878667476877e-08,3.058901337602334e-07,0,0
2013-01-11 12:05:00,9.589401680465383e-09,2.92584625034129e-07,0,0
2013-01-11 12:06:00,9.367981276396566e-09,2.9552526172093787e-07,0,0
2013-01-11 12:07:00,9.357622011987323e-09,3.09669743870242e-07,0,0
2013-01-11 12:08:00,9.959184265461318e-09,2.8418047549216407e-07,0,0
2013-01-11 12:09:00,1.0174804370540382e-08,2.8527702975545073e-07,0,0
2013-01-11 12:10:00,1.0530812048981783e-08,3.017337963468309e-07,0,0
2013-01-11 12:11:00,9.947211307882494e-09,2.8480057144843636e-07,0,0
2013-01-11 12:12:00,9.821827387328038e-09,3.0362093328988746e-07,0,0
2013-01-11 12:13:00,9.989675725684795e-09,2.758740674302731e-07,0,0
2013-01-11 12:14:00,9.40868637509681e-09,3.1730737578516956e-07,0,0
2013-01-11 12:15:00,1.0914070296637033e-08,3.087692522986644e-07,0,0
2013-01-11 12:16:00,9.232140558187373e-09,2.967488150585336e-07,0,0
2013-01-11 12:17:00,1.001769876929758e-08,3.1128228440264653e-07,0,0
2013-01-11 12:18:00,1.0961628821540144e-08,3.2939468842853633e-07,0,0
2013-01-11 12:19:00,9.8759414868052e-09,3.173972838117232e-07,0,0
2013-01-11 12:20:00,9.78636616684706e-09,2.6430937952666337e-07,0,0
2013-01-11 12:21:00,9.835477715813233e-09,2.8052697145954593e-07,0,0
2013-01-11 12:22:00,9.779480967783137e-09,2.780294375472651e-07,0,0
2013-01-11 12:23:00,1.0466717784019385e-08,2.9754940266173794e-07,0,0
2013-01-11 12:24:00,8.93180185418749e-09,3.1406793914360575e-07,0,0
2013-01-11 12:25:00,1.0656421335095855e-08,2.8135495127802414e-07,0,0
2013-01-11 12:26:00,9.208399352227253e-09,2.95147000913295e-07,0,0
2013-01-11 12:27:00,9.910116549192259e-09,2.892403150864135e-07,0,0
2013-01-11 12:28:00,9.664123790943707e-09,2.796405633182388e-07,0,0
2013-01-11 12:29:00,1.0195279932761257e-08,2.728693971181777e-07,0,0
2013-01-11 12:30:00,8.99155349297218e-09,2.8564476513093206e-07,0,0
2013-01-11 12:31:00,1.0071497918425557e-08,2.733788619298788e-07,0,0
2013-01-11 12:32:00,1.0969607838902821e-08,2.8049257166126597e-07,0,0
2013-01-11 12:33:00,9.049436215532414e-09,3.153401870225389e-07,0,0
2013-01-11 12:34:00,9.963888457576545e-09,2.8390608691098377e-07,0,0
2013-01-11 12:35:00,9.535146572066699e-09,3.382531096095113e-07,0,0
2013-01-11 12:36:00,1.0057241997171394e-08,3.0091633483882426e-07,0,0
2013-01-11 12:37:00,9.950130565791671e-09,2.997000647743516e-07,0,0
2013-01-11 12:38:00,9.555756948852938e-09,2.819697953261997e-07,0,0
2013-01-11 12:39:00,1.0218887827322025e-08,3.0764776584230473e-07,0,0
2013-01-11 12:40:00,1.065223704407113e-08,2.838760651097022e-07,0,0
2013-01-11 12:41:00,9.740092917599538e-09,2.9548340130465064e-07,0,0
2013-01-11 12:42:00,1.0183611861431136e-08,3.2972647114927287e-07,0,0
2013-01-11 12:43:00,9.089926992644206e-09,2.927507618309383e-07,0,0
2013-01-11 12:44:00,9.444599566016859e-09,3.075539501551628e-07,0,0
2013-01-11 12:45:00,1.026939999667876e-08,2.783489995801995e-07,0,0
2013-01-11 12:46:00,1.055140805653849e-08,2.947302079841604e-07,0,0
2013-01-11 12:47:00,1.0020286692672623e-08,3.2208764643035974e-07,0,0
2013-01-11 12:48:00,9.646217023635313e-09,2.8854467967052605e-07,0,0
2013-01-11 12:49:00,9.713839083146604e-09,3.192570920372069e-07,0,0
2013-01-11 12:50:00,9.006400292295231e-09,3.06048712131854e-07,0,0
2013-01-11 12:51:00,1.0006475128665237e-08,2.879307150345137e-07,0,0
2013-01-11 12:52:00,1.0074366394887594e-08,3.0482561866023317e-07,0,0
2013-01-11 12:53:00,9.720593298759614e-09,3.035300916991865e-07,0,0
2013-01-11 12:54:00,9.52595688515013e-09,3.0292535094327293e-07,0,0
2013-01-11 12:55:00,9.856055503596677e-09,2.7251275514647104e-07,0,0
2013-01-11 12:56:00,9.63399264107334e-09,2.822601686578607e-07,0,0
2013-01-11 12:57:00,9.607197193144265e-09,2.785162988387043e-07,0,0
2013-01-11 12:58:00,1.074963339181945e-08,2.9213628292325684e-07,0,0
2013-01-11 12:59:00,9.630321895937947e-09,3.1256922904575773e-07,0,0
2013-01-11 13:00:00,9.668836057696094e-09,2.9297420280453133e-07,0,0
2013-01-11 13:01:00,9.474720204136388e-09,2.69538112737681e-07,0,0
2013-01-11 13:02:00,1.0124197636286291e-08,2.9938340722760415e-07,0,0
2013-01-11 13:03:00,9.646353301653945e-09,3.023956092908244e-07,0,0
2013-01-11 13:04:00,9.45150864454227e-09,3.059048334702641e-07,0,0
2013-01-11 13:05:00,1.0401748268001208e-08,3.0143506164630986e-07,0,0
2013-01-11 13:06:00,1.032524205538662e-08,3.074754916573792e-07,0,0
2013-01-11 13:07:00,9.426968172260568e-09,3.0100268279640875e-07,0,0
2013-01-11 13:08:00,8.73318634658777e-09,2.894299085443694e-07,0,0
2013-01-11 13:09:00,1.02105047558657e-08,2.6953517943599597e-07,0,0
2013-01-11 13:10:00,9.322619754540636e-09,3.02374221527151e-07,0,0
2013-01-11 13:11:00,1.0337635723251386e-08,2.9818250773091487e-07,0,0
2013-01-11 13:12:00,8.775823140091969e-09,2.889196893223751e-07,0,0
2013-01-11 13:13:00,9.986139969383037e-09,2.766698879108112e-07,0,0
2013-01-11 13:14:00,9.09816060789564e-09,2.748080480220834e-07,0,0
2013-01-11 13:15:00,1.0088307055208035e-08,3.0634825363811614e-07,0,0
2013-01-11 13:16:00,9.846392090914214e-09,2.8995719704911984e-07,0,0
2013-01-11 13:17:00,9.158772458434384e-09,2.99343114374597e-07,0,0
2013-01-11 13:18:00,9.310980114243832e-09,2.9628672437440475e-07,0,0
2013-01-11 13:19:00,1.0078726090479814e-08,2.8980701089363927e-07,0,0
2013-01-11 13:20:00,9.568901376991431e-09,2.9798681234986094e-07,0,0
2013-01-11 13:21:00,9.894176851003957e-09,2.8020508016451263e-07,0,0
2013-01-11 13:22:00,1.0623839579259056e-08,2.9171328682372145e-07,0,0
2013-01-11 13:23:00,8.910977700054968e-09,2.8883887323493864e-07,0,0
2013-01-11 13:24:00,1.0520098114750686e-08,2.8598154214430853e-07,0,0
2013-01-11 13:25:00,9.617331031327397e-09,2.8037188333986283e-07,0,0
2013-01-11 13:26:00,9.180614664704322e-09,3.0458974737324426e-07,0,0
2013-01-11 13:27:00,9.006218505371656e-09,2.833076005931019e-07,0,0
2013-01-11 13:28:00,9.547515159510372e-09,3.137782438513759e-07,0,0
2013-01-11 13:29:00,1.0082508498642033e-08,2.751903721889482e-07,0,0
2013-01-11 13:30:00,9.597524751121754e-09,2.8843563666252594e-07,0,0
2013-01-11 13:31:00,1.0449732315156616e-08,2.8625780029544343e-07,0,0
2013-01-11 13:32:00,8.973883199063908e-09,3.1592558849962755e-07,0,0
2013-01-11 13:33:00,9.642548170061323e-09,2.9622184176427555e-07,0,0
2013-01-11 13:34:00,8.85811394792352e-09,3.075775703600661e-07,0,0
2013-01-11 13:35:00,9.776063188032784e-09,2.6566819797692026e-07,0,0
2013-01-11 13:36:00,1.0073832973239745e-08,2.887390817709201e-07,0,0
2013-01-11 13:37:00,9.460331970578557e-09,3.0235591640282724e-07,0,0
2013-01-11 13:38:00,8.343825486984388e-09,2.933424052017771e-07,0,0
2013-01-11 13:39:00,9.608944956109958e-09,3.019836166391666e-07,0,0
2013-01-11 13:40:00,9.72911061619586e-09,2.852453509246182e-07,0,0
2013-01-11 13:41:00,9.820270118030203e-09,3.153621449996691e-07,0,0
2013-01-11 13:42:00,1.0280425363945588e-08,3.173976483107265e-07,0,0
2013-01-11 13:43:00,9.023893274030322e-09,2.775566725186436e-07,0,0
2013-01-11 13:44:00,9.980895215664256e-09,2.7976218919757653e-07,0,0
2013-01-11 13:45:00,1.0154893952020997e-08,3.0980937539142033e-07,0,0
2013-01-11 13:46:00,8.726392892254053e-09,3.0747278615318626e-07,0,0
2013-01-11 13:47:00,9.680347672500784e-09,2.857998212772611e-07,0,0
2013-01-11 13:48:00,9.380853323988346e-09,2.824810480872755e-07,0,0
2013-01-11 13:49:00,9.533643871336435e-09,2.8239000050326116e-07,0,0
2013-01-11 13:50:00,9.930824806873175e-09,2.603021424419119e-07,0,0
2013-01-11 13:51:00,9.217523327066409e-09,2.665476278615288e-07,0,0
2013-01-11 13:52:00,9.263572399912682e-09,2.732568063188569e-07,0,0
2013-01-11 13:53:00,9.487814832554083e-09,2.643093319780959e-07,0,0
2013-01-11 13:54:00,8.929945339148689e-09,2.901868950481381e-07,0,0
2013-01-11 13:55:00,9.012802797701461e-09,2.8807613455979103e-07,0,0
2013-01-11 13:56:00,9.855404196148021e-09,3.246097304209473e-07,0,0
2013-01-11 13:57:00,9.270170487146566e-09,2.829238694295972e-07,0,0
2013-01-11 13:58:00,9.808963345470423e-09,2.9863936516857634e-07,0,0
2013-01-11 13:59:00,9.610887122140286e-09,2.8148201773663656e-07,0,0
2013-01-11 14:00:00,8.73989377726766e-09,2.892079586207155e-07,0,0
2013-01-11 14:01:00,8.970307336651892e-09,3.0311070365912433e-07,0,0
2013-01-11 14:02:00,1.00649453318142e-08,2.6097568391041934e-07,0,0
2013-01-11 14:03:00,9.033953685932161e-09,2.8115743552157464e-07,0,0
2013-01-11 14:04:00,9.344574855350242e-09,2.8375044718010034e-07,0,0
2013-01-11 14:05:00,9.797944169461084e-09,2.943736888148505e-07,0,0
2013-01-11 14:06:00,9.803467203616497e-09,2.908836478111199e-07,0,0
2013-01-11 14:07:00,9.338164623854847e-09,3.266120320036709e-07,0,0
2013-01-11 14:08:00,9.112614931295866e-09,2.691243591182055e-07,0,0
2013-01-11 14:09:00,1.0048996027338311e-08,2.6490657202097276e-07,0,0
2013-01-11 14:10:00,1.0350880772737172e-08,2.793994054893566e-07,0,0
2013-01-11 14:11:00,9.803858182572879e-09,2.717935480131677e-07,0,0
2013-01-11 14:12:00,9.452146044420856e-09,2.646079267089842e-07,0,0
2013-01-11 14:13:00,8.9757547499018e-09,3.015762395916892e-07,0,0
2013-01-11 14:14:00,9.116690151498128e-09,3.082019539364034e-07,0,0
2013-01-11 14:15:00,9.872355833898254e-09,2.746885335807601e-07,0,0
2013-01-11 14:16:00,9.50803409723705e-09,2.6932784994850773e-07,0,0
2013-01-11 14:17:00,9.934674258035063e-09,2.8900565295220476e-07,0,0
2013-01-11 14:18:00,9.730739760816412e-09,2.733851061714521e-07,0,0
2013-01-11 14:19:00,8.746863176279274e-09,2.851896471617603e-07,0,0
2013-01-11 14:20:00,9.955115964315037e-09,2.8203848932833424e-07,0,0
2013-01-11 14:21:00,8.917507544203727e-09,2.646005559849278e-07,0,0
2013-01-11 14:22:00,9.218035507896893e-09,3.06851148685387e-07,0,0
2013-01-11 14:23:00,9.56888395744212e-09,3.097811254720786e-07,0,0
2013-01-11 14:24:00,1.0501556344086481e-08,2.688087410279292e-07,0,0
2013-01-11 14:25:00,1.0793608342786183e-08,2.758720647275449e-07,0,0
2013-01-11 14:26:00,9.655798239326366e-09,2.7526769875626677e-07,0,0
2013-01-11 14:27:00,9.335246565728445e-09,2.8763479025790126e-07,0,0
2013-01-11 14:28:00,9.558786145557443e-09,2.984629484395588e-07,0,0
2013-01-11 14:29:00,9.99198704309167e-09,3.0420147603955463e-07,0,0
2013-01-11 14:30:00,9.176267452392943e-09,2.762637124414768e-07,0,0
2013-01-11 14:31:00,1.0263000027351393e-08,2.721989128544103e-07,0,0
2013-01-11 14:32:00,9.54641165446862e-09,2.6897448207747907e-07,0,0
2013-01-11 14:33:00,9.556042034987316e-09,2.6902649067263553e-07,0,0
2013-01-11 14:34:00,9.508177123899672e-09,2.773356713903978e-07,0,0
2013-01-11 14:35:00,9.528796682521462e-09,2.9771004089999e-07,0,0
2013-01-11 14:36:00,9.872906022670749e-09,2.7439508469652645e-07,0,0
2013-01-11 14:37:00,9.046926649717293e-09,2.943289039304995e-07,0,0
2013-01-11 14:38:00,9.019502845016608e-09,2.8201235649163295e-07,0,0
2013-01-11 14:39:00,8.950193497951563e-09,2.978320157004325e-07,0,0
2013-01-11 14:40:00,9.52994904223008e-09,3.200628713974473e-07,0,0
2013-01-11 14:41:00,9.67223351028487e-09,2.7315078892043855e-07,0,0
2013-01-11 14:42:00,9.579908804992903e-09,2.696105440031792e-07,0,0
2013-01-11 14:43:00,1.0238401481423505e-08,2.994985061210428e-07,0,0
2013-01-11 14:44:00,9.577478204392713e-09,2.9110644096944617e-07,0,0
2013-01-11 14:45:00,9.738898618146948e-09,3.0734775233498576e-07,0,0
2013-01-11 14:46:00,8.95544052452062e-09,2.834815928882978e-07,0,0
2013-01-11 14:47:00,9.102631386499328e-09,2.8149643950936525e-07,0,0
2013-01-11 14:48:00,9.556420410620833e-09,2.9157811048078066e-07,0,0
2013-01-11 14:49:00,9.736319115354045e-09,2.929515891087119e-07,0,0
2013-01-11 14:50:00,9.19711748588448e-09,2.9639371766945954e-07,0,0
2013-01-11 14:51:00,9.17806374963401e-09,2.842704698088584e-07,0,0
2013-01-11 14:52:00,8.61763243426493e-09,2.9088116885189843e-07,0,0
2013-01-11 14:53:00,9.18800621239723e-09,2.924080406211712e-07,0,0
2013-01-11 14:54:00,9.769544285780166e-09,2.9041886170827574e-07,0,0
2013-01-11 14:55:00,9.628502154084481e-09,2.9075790854734557e-07,0,0
2013-01-11 14:56:00,9.568320288775777e-09,2.6762354100705366e-07,0,0
2013-01-11 14:57:00,9.272737251516744e-09,2.749199363981665e-07,0,0
2013-01-11 14:58:00,9.249045101182564e-09,2.8588010931951394e-07,0,0
2013-01-11 14:59:00,8.872314128118834e-09,2.6723171313531474e-07,0,0
2013-01-11 15:00:00,9.799821568137638e-09,2.831630283370002e-07,0,0
2013-01-11 15:01:00,9.486808536631723e-09,2.7157693760711595e-07,0,0
2013-01-11 15:02:00,9.493598401991232e-09,2.7373279202709644e-07,0,0
2013-01-11 15:03:00,8.94796620973311e-09,2.909732309633345e-07,0,0
2013-01-11 15:04:00,8.625208487202202e-09,2.833571032535989e-07,0,0
2013-01-11 15:05:00,9.691469359608658e-09,2.761663257790465e-07,0,0
2013-01-11 15:06:00,9.010482399076995e-09,2.6147822051606407e-07,0,0
2013-01-11 15:07:00,8.919948002011076e-09,2.8423856709469754e-07,0,0
2013-01-11 15:08:00,9.653743783569324e-09,2.8802714418503745e-07,0,0
2013-01-11 15:09:00,9.179793955165134e-09,3.161765559171251e-07,0,0
2013-01-11 15:10:00,9.945656505992616e-09,2.7651396034341855e-07,0,0
2013-01-11 15:11:00,9.598604212359231e-09,2.7873580438473993e-07,0,0
2013-01-11 15:12:00,9.471194333442042e-09,2.8241997026967635e-07,0,0
2013-01-11 15:13:00,8.615605107511206e-09,2.9913837268897553e-07,0,0
2013-01-11 15:14:00,9.85780018163482e-09,2.7619675574459943e-07,0,0
2013-01-11 15:15:00,9.574729142972952e-09,2.7965896740300495e-07,0,0
2013-01-11 15:16:00,8.934586422635785e-09,2.8504046965179484e-07,0,0
2013-01-11 15:17:00,9.427368579337522e-09,2.808778362287129e-07,0,0
2013-01-11 15:18:00,8.47073298621808e-09,2.6604932447556687e-07,0,0
2013-01-11 15:19:00,9.5093888577381e-09,2.7467141745419597e-07,0,0
2013-01-11 15:20:00,8.758820489709016e-09,2.852964728259132e-07,0,0
2013-01-11 15:21:00,8.541558060263507e-09,2.5502730369036604e-07,0,0
2013-01-11 15:22:00,8.625441187136906e-09,2.725580095947887e-07,0,0
2013-01-11 15:23:00,9.816988897330267e-09,2.679933836499015e-07,0,0
2013-01-11 15:24:00,9.03269138111355e-09,2.892021564955774e-07,0,0
2013-01-11 15:25:00,9.951767538529417e-09,2.588390806021655e-07,0,0
2013-01-11 15:26:00,8.912054704201712e-09,2.690237003105432e-07,0,0
2013-01-11 15:27:00,8.303212721712813e-09,2.718081770836067e-07,0,0
2013-01-11 15:28:00,8.79211209006773e-09,3.0208001947468614e-07,0,0
2013-01-11 15:29:00,9.836865573437158e-09,2.7937505243908415e-07,0,0
2013-01-11 15:30:00,9.03688219188765e-09,2.636182435393213e-07,0,0
2013-01-11 15:31:00,8.899586670489876e-09,3.053965454067114e-07,0,0
2013-01-11 15:32:00,9.226892031999382e-09,2.5243185390590914e-07,0,0
2013-01-11 15:33:00,9.2824234580888e-09,2.4767422946527274e-07,0,0
2013-01-11 15:34:00,9.641008631252415e-09,2.756471541069359e-07,0,0
2013-01-11 15:35:00,9.768921018107168e-09,2.5995486029242997e-07,0,0
2013-01-11 15:36:00,8.98424660974079e-09,2.600421546694336e-07,0,0
2013-01-11 15:37:00,8.523548461828516e-09,2.84920616923631e-07,0,0
2013-01-11 15:38:00,8.833616709296898e-09,2.7691792552677224e-07,0,0
2013-01-11 15:39:00,9.504249547760661e-09,2.6187111806482495e-07,0,0
2013-01-11 15:40:00,8.872631212530224e-09,2.5630110081470996e-07,0,0
2013-01-11 15:41:00,8.669995601987099e-09,2.8892362738175764e-07,0,0
2013-01-11 15:42:00,9.360564617327821e-09,2.8409801995212175e-07,0,0
2013-01-11 15:43:00,9.19126650442643e-09,2.7470558127510583e-07,0,0
2013-01-11 15:44:00,9.303522500901878e-09,2.983386062188831e-07,0,0
2013-01-11 15:45:00,8.743937023793736e-09,2.6653944424643095e-07,0,0
2013-01-11 15:46:00,9.168775110077818e-09,2.488639185486874e-07,0,0
2013-01-11 15:47:00,8.693588528401989e-09,2.6795565098342476e-07,0,0
2013-01-11 15:48:00,9.443091088676223e-09,2.800768525164784e-07,0,0
2013-01-11 15:49:00,9.716313867479409e-09,2.804897290329968e-07,0,0
2013-01-11 15:50:00,8.476874002327243e-09,2.7034641009597967e-07,0,0
2013-01-11 15:51:00,8.995882910461175e-09,2.7681682055567915e-07,0,0
2013-01-11 15:52:00,8.370748688630305e-09,2.6304147400858103e-07,0,0
2013-01-11 15:53:00,8.925477299733748e-09,2.8787327341814545e-07,0,0
2013-01-11 15:54:00,9.066795757686779e-09,2.684002354371205e-07,0,0
2013-01-11 15:55:00,8.582626106143134e-09,2.8808016060654666e-07,0,0
2013-01-11 15:56:00,8.582505704703062e-09,2.85168520121704e-07,0,0
2013-01-11 15:57:00,8.565396751309749e-09,2.8240576970315885e-07,0,0
2013-01-11 15:58:00,9.154494069963536e-09,2.7718793077719526e-07,0,0
2013-01-11 15:59:00,9.174326611041068e-09,2.786932631285269e-07,0,0
2013-01-11 16:00:00,8.74472603819165e-09,2.7985158849529087e-07,0,0
2013-01-11 16:01:00,9.277344153186505e-09,2.8918378705487797e-07,0,0
2013-01-11 16:02:00,8.984769714326439e-09,2.814448903211916e-07,0,0
2013-01-11 16:03:00,9.06291941080992e-09,2.76803435457751e-07,0,0
2013-01-11 16:04:00,1.0082120435122601e-08,2.8053754456840255e-07,0,0
2013-01-11 16:05:00,9.795781430687178e-09,2.9822884928146603e-07,0,0
2013-01-11 16:06:00,8.424346824271363e-09,2.699498607632875e-07,0,0
2013-01-11 16:07:00,9.640282558707572e-09,2.9699078966883216e-07,0,0
2013-01-11 16:08:00,9.432588393376285e-09,2.721720940043169e-07,0,0
2013-01-11 16:09:00,8.696183740376925e-09,2.473675504964225e-07,0,0
2013-01-11 16:10:00,9.649769253611253e-09,2.7248221522823123e-07,0,0
2013-01-11 16:11:00,9.883444487239369e-09,2.666078977358967e-07,0,0
2013-01-11 16:12:00,8.460936749779986e-09,2.9143931255315276e-07,0,0
2013-01-11 16:13:00,8.605587404009459e-09,2.5886509831743877e-07,0,0
2013-01-11 16:14:00,9.711240739724268e-09,2.652595697228859e-07,0,0
2013-01-11 16:15:00,9.209308879865018e-09,2.4768195534283876e-07,0,0
2013-01-11 16:16:00,9.362280633280856e-09,2.5991379836490896e-07,0,0
2013-01-11 16:17:00,9.330162231443228e-09,2.4474444877474625e-07,0,0
2013-01-11 16:18:00,9.345212516397575e-09,2.4848679848362204e-07,0,0
2013-01-11 16:19:00,8.538564021940924e-09,2.824243841365831e-07,0,0
2013-01-11 16:20:00,9.56039430740773e-09,2.8144405169508703e-07,0,0
2013-01-11 16:21:00,9.606815079358201e-09,2.7463542667897124e-07,0,0
2013-01-11 16:22:00,9.070948969405469e-09,2.597596397556523e-07,0,0
2013-01-11 16:23:00,9.122642419302399e-09,2.708829303328458e-07,0,0
2013-01-11 16:24:00,8.389947187739541e-09,2.7064897128672974e-07,0,0
2013-01-11 16:25:00,9.428290992995397e-09,2.5352775653656057e-07,0,0
2013-01-11 16:26:00,9.332363320803143e-09,2.953198190264897e-07,0,0
2013-01-11 16:27:00,8.966674343783651e-09,2.928847289133062e-07,0,0
2013-01-11 16:28:00,9.527412467251619e-09,2.70056880661038e-07,0,0
2013-01-11 16:29:00,8.828413670420037e-09,2.776461917943844e-07,0,0
2013-01-11 16:30:00,9.307574541286753e-09,2.681495987316866e-07,0,0
2013-01-11 16:31:00,8.745705185079228e-09,2.465719280996361e-07,0,0
2013-01-11 16:32:00,8.980507424568736e-09,2.6332118771941724e-07,0,0
2013-01-11 16:33:00,9.010199812304775e-09,2.555956781225282e-07,0,0
2013-01-11 16:34:00,9.105550736859075e-09,2.550683901541541e-07,0,0
2013-01-11 16:35:00,8.874886865785706e-09,2.741702608935062e-07,0,0
2013-01-11 16:36:00,8.854940658758464e-09,3.0228756745427394e-07,0,0
2013-01-11 16:37:00,9.423938862914108e-09,2.819827590621637e-07,0,0
2013-01-11 16:38:00,8.8471432561373e-09,2.565502194847429e-07,0,0
2013-01-11 16:39:00,8.415418502196073e-09,2.787360566738335e-07,0,0
2013-01-11 16:40:00,9.90979759904233e-09,2.9298349090047117e-07,0,0
2013-01-11 16:41:00,9.585724149298985e-09,2.85469410725824e-07,0,0
2013-01-11 16:42:00,8.598113232789612e-09,2.6328275112560227e-07,0,0
2013-01-11 16:43:00,9.393651835890976e-09,2.5854945138402135e-07,0,0
2013-01-11 16:44:00,8.848489187506146e-09,2.809339505618947e-07,0,0
2013-01-11 16:45:00,9.171221074887049e-09,2.7964000113766883e-07,0,0
2013-01-11 16:46:00,9.133068213904337e-09,2.729700422885302e-07,0,0
2013-01-11 16:47:00,8.965686538534925e-09,2.7943005926925707e-07,0,0
2013-01-11 16:48:00,8.747844289044549e-09,2.867802661416376e-07,0,0
2013-01-11 16:49:00,8.564962128748466e-09,2.684815147961899e-07,0,0
2013-01-11 16:50:00,8.586473592482148e-09,2.93301588918302e-07,0,0
2013-01-11 16:51:00,8.65014262923116e-09,2.769290658339014e-07,0,0
2013-01-11 16:52:00,9.038096597173518e-09,2.9694591381662496e-07,0,0
2013-01-11 16:53:00,8.843021781806054e-09,2.525186519401611e-07,0,0
2013-01-11 16:54:00,9.276752785796311e-09,2.938364102084562e-07,0,0
2013-01-11 16:55:00,9.687088290617285e-09,2.7887768512403626e-07,0,0
2013-01-11 16:56:00,8.728281970417978e-09,2.6941518466508136e-07,0,0
2013-01-11 16:57:00,9.065381019798217e-09,2.6817371900659123e-07,0,0
2013-01-11 16:58:00,9.229420743469664e-09,2.689059973152868e-07,0,0
2013-01-11 16:59:00,9.327233598415223e-09,2.787398526658847e-07,0,0
2013-01-11 17:00:00,8.962266240457344e-09,2.753955445883601e-07,0,0
2013-01-11 17:01:00,9.416658861267871e-09,2.62652599338034e-07,0,0
2013-01-11 17:02:00,9.08129896462934e-09,2.7894805919059093e-07,0,0
2013-01-11 17:03:00,8.43201028528431e-09,2.9681566713791945e-07,0,0
2013-01-11 17:04:00,9.397038352034124e-09,3.033797102909502e-07,0,0
2013-01-11 17:05:00,9.604946862449139e-09,2.7520114474476213e-07,0,0
2013-01-11 17:06:00,8.661413680939504e-09,2.779494865700191e-07,0,0
2013-01-11 17:07:00,8.82292479756318e-09,2.6537325105127926e-07,0,0
2013-01-11 17:08:00,9.138722640238179e-09,2.821116646709462e-07,0,0
2013-01-11 17:09:00,8.933427143306183e-09,2.5353892671396407e-07,0,0
2013-01-11 17:10:00,9.581706098552336e-09,2.6015349033716005e-07,0,0
2013-01-11 17:11:00,1.0191588026512906e-08,2.5009106491338033e-07,0,0
2013-01-11 17:12:00,8.690312445782964e-09,2.81140045707787e-07,0,0
2013-01-11 17:13:00,8.534692944676652e-09,2.752850362319977e-07,0,0
2013-01-11 17:14:00,9.103555797414828e-09,2.566297875303965e-07,0,0
2013-01-11 17:15:00,9.439413471770882e-09,2.9225202965670956e-07,0,0
2013-01-11 17:16:00,8.751080182478757e-09,2.5401351976473167e-07,0,0
2013-01-11 17:17:00,9.606065028995563e-09,2.541520245167737e-07,0,0
2013-01-11 17:18:00,8.251768564778134e-09,2.782859076660152e-07,0,0
2013-01-11 17:19:00,9.305739916301864e-09,2.847022800944262e-07,0,0
2013-01-11 17:20:00,8.741037055566146e-09,3.034730858746641e-07,0,0
2013-01-11 17:21:00,9.834525444357517e-09,2.6540472512361733e-07,0,0
2013-01-11 17:22:00,9.963585397487408e-09,2.8364778998293965e-07,0,0
2013-01-11 17:23:00,8.580807951357385e-09,2.6179708396466664e-07,0,0
2013-01-11 17:24:00,8.748542938164409e-09,2.6671785663363676e-07,0,0
2013-01-11 17:25:00,9.257154386992412e-09,2.8086490640511463e-07,0,0
